node,REGION_1,REGION_10,REGION_2,REGION_3,REGION_4,REGION_5,REGION_6,REGION_7,REGION_8,REGION_9
hCoV-19/USA/MI-UM-2006S000915/2020|EPI_ISL_484753|2020-03-24,0,0,0,0,0,1,0,0,0,0
n9714,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB0137/2020|EPI_ISL_429027|2020-04-08,0,0,0,0,0,0,0,0,0,1
n9888,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00243/2020|EPI_ISL_460346|2020-04-06,1,0,0,0,0,0,0,0,0,0
n13215,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20798/2020|EPI_ISL_471819|2020-05-18,0,0,0,0,0,1,0,0,0,0
n13397,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-GBCL-26791715/2020|EPI_ISL_485335|2020-04-09,0,0,0,0,0,0,1,0,0,0
n18200,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/LA-BIE-093/2020|EPI_ISL_436960|2020-04-05,0,0,0,0,0,0,1,0,0,0
n18251,0,0,0,0,0,0,1,0,0,0
n18326,0,0,0,0,0,0,1,0,0,0
n18329,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7691/2020|EPI_ISL_545587|2020-06-26,0,0,0,0,0,0,1,0,0,0
n18332,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6188/2020|EPI_ISL_547299|2020-07-04,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5612/2020|EPI_ISL_544903|2020-06-22,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7495/2020|EPI_ISL_546801|2020-06-26,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6502/2020|EPI_ISL_546041|2020-06-27,0,0,0,0,0,0,1,0,0,0
n18340,0,0,0,0,0,0,1,0,0,0
n18349,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-UPHL-2008807/2020|EPI_ISL_524833|2020-05-26,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-08308/2020|EPI_ISL_524104|2020-05-21,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-02888/2020|EPI_ISL_513680|2020-04-30,0,0,0,0,0,0,0,0,1,0
n18468,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/SC-DHEC-0179/2020|EPI_ISL_529185|2020-05-05,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-DHEC-0180/2020|EPI_ISL_529186|2020-05-05,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-USC-USC00437/2020|EPI_ISL_493210|2020-05-04,0,0,0,0,1,0,0,0,0,0
n18599,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/TX-HMH-2807/2020|EPI_ISL_545569|2020-06-08,0,0,0,0,0,0,1,0,0,0
n9371,0,0,1,0,0,0,0,0,0,0
n9715,0,0,0,0,0,0,0,0,0,1
n9717,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-S684/2020|EPI_ISL_449854|2020-04-11,0,1,0,0,0,0,0,0,0,0
n9889,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00256/2020|EPI_ISL_460378|2020-04-06,1,0,0,0,0,0,0,0,0,0
n13216,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20079/2020|EPI_ISL_437166|2020-03-25,0,0,0,0,0,1,0,0,0,0
n13398,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-1880/2020|EPI_ISL_542891|2020-05-04,0,0,0,0,0,0,1,0,0,0
n18201,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH0429/2020|EPI_ISL_435012|2020-04-02,0,0,0,0,0,0,1,0,0,0
n18252,0,0,0,0,0,0,1,0,0,0
n18327,0,0,0,0,0,0,1,0,0,0
n18328,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3409/2020|EPI_ISL_544169|2020-06-14,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2829/2020|EPI_ISL_543803|2020-06-08,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4312/2020|EPI_ISL_543521|2020-06-18,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6806/2020|EPI_ISL_546256|2020-06-24,0,0,0,0,0,0,1,0,0,0
n18341,0,0,0,0,0,0,1,0,0,0
n18345,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-8006/2020|EPI_ISL_545784|2020-07-06,0,0,0,0,0,0,1,0,0,0
n18350,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-UPHL-03079/2020|EPI_ISL_560916|2020-05-04,0,0,0,0,0,0,0,0,1,0
n18469,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/SC-USC-USC00173/2020|EPI_ISL_493209|2020-05-04,0,0,0,0,1,0,0,0,0,0
n18600,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21841/2020|EPI_ISL_565884|2020-04-15,0,0,0,0,0,1,0,0,0,0
n9372,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/CA-ALSR-1645/2020|EPI_ISL_494710|2020-04-22,0,0,0,0,0,0,0,0,0,1
n9716,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/WA-UW-4892/2020|EPI_ISL_429634|2020-04-07,0,1,0,0,0,0,0,0,0,0
n9718,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB09/2020|EPI_ISL_429037|2020-03-25,0,0,0,0,0,0,0,0,0,1
n9890,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00234/2020|EPI_ISL_460389|2020-04-06,1,0,0,0,0,0,0,0,0,0
n13217,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21550/2020|EPI_ISL_516277|2020-03-19,0,0,0,0,0,1,0,0,0,0
n13399,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NM-UNM-00331/2020|EPI_ISL_508100|2020-05-13,0,0,0,0,0,0,1,0,0,0
n18202,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH0230/2020|EPI_ISL_434890|2020-03-25,0,0,0,0,0,0,1,0,0,0
n18253,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4619/2020|EPI_ISL_543760|2020-06-21,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4191/2020|EPI_ISL_543425|2020-06-19,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3283/2020|EPI_ISL_544101|2020-06-11,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3629/2020|EPI_ISL_543081|2020-06-12,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4372/2020|EPI_ISL_543569|2020-06-17,0,0,0,0,0,0,1,0,0,0
n18342,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5798/2020|EPI_ISL_547022|2020-06-29,0,0,0,0,0,0,1,0,0,0
n18346,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6535/2020|EPI_ISL_546064|2020-06-27,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6150/2020|EPI_ISL_547273|2020-06-24,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-05810/2020|EPI_ISL_483031|2020-05-12,0,0,0,0,0,0,0,0,1,0
n18470,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/SC-DHEC-0143/2020|EPI_ISL_491110|2020-05-04,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/SC-DHEC-0206/2020|EPI_ISL_529192|2020-05-18,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/ME-HETL-J0035/2020|EPI_ISL_513447|2020-03-16,1,0,0,0,0,0,0,0,0,0
n9373,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/CA-ALSR-1616/2020|EPI_ISL_494689|2020-04-28,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-ALSR-1636/2020|EPI_ISL_494705|2020-04-24,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/TX-HMH-1338/2020|EPI_ISL_542658|2020-04-20,0,0,0,0,0,0,1,0,0,0
n9719,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/ID-UW-3184/2020|EPI_ISL_490991|2020-03-26,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MO-WUSTL065/2020|EPI_ISL_476020|2020-06-19,0,0,0,0,0,0,0,1,0,0
hCoV-19/USA/MA-MGH-00281/2020|EPI_ISL_460195|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13218,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-3018/2020|EPI_ISL_486079|2020-03-27,0,1,0,0,0,0,0,0,0,0
n13400,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-GBCL-26684473/2020|EPI_ISL_485291|2020-04-10,0,0,0,0,0,0,1,0,0,0
n18203,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-1760/2020|EPI_ISL_542820|2020-04-30,0,0,0,0,0,0,1,0,0,0
n18254,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/WI-UW-850/2020|EPI_ISL_509856|2020-07-08,0,0,0,0,0,1,0,0,0,0
n18343,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7227/2020|EPI_ISL_546612|2020-06-29,0,0,0,0,0,0,1,0,0,0
n18347,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-UPHL-05549/2020|EPI_ISL_560889|2020-06-02,0,0,0,0,0,0,0,0,1,0
n18471,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/NY-PV08453/2020|EPI_ISL_421403|2020-03-17,0,0,1,0,0,0,0,0,0,0
n9374,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-929/2020|EPI_ISL_545924|2020-04-14,0,0,0,0,0,0,1,0,0,0
n9720,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00272/2020|EPI_ISL_460463|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13219,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21644/2020|EPI_ISL_516371|2020-03-31,0,0,0,0,0,1,0,0,0,0
n13401,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-GBCL-26791697/2020|EPI_ISL_485322|2020-04-10,0,0,0,0,0,0,1,0,0,0
n18204,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3092/2020|EPI_ISL_543989|2020-06-10,0,0,0,0,0,0,1,0,0,0
n18255,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5362/2020|EPI_ISL_544716|2020-06-26,0,0,0,0,0,0,1,0,0,0
n18344,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5988/2020|EPI_ISL_547148|2020-06-30,0,0,0,0,0,0,1,0,0,0
n18348,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-03702/2020|EPI_ISL_450555|2020-04-07,0,0,0,0,0,0,0,0,1,0
n18472,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/NY-PV08493/2020|EPI_ISL_421429|2020-03-17,0,0,1,0,0,0,0,0,0,0
n9375,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21210/2020|EPI_ISL_507467|2020-03-30,0,0,0,0,0,1,0,0,0,0
n9721,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00254/2020|EPI_ISL_460173|2020-04-06,1,0,0,0,0,0,0,0,0,0
n13220,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/CT-Yale-319/2020|EPI_ISL_476547|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13402,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-SR0150/2020|EPI_ISL_435453|2020-03-30,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-0290/2020|EPI_ISL_420810|2020-03-27,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/TX-HMH-1354/2020|EPI_ISL_542667|2020-04-17,0,0,0,0,0,0,1,0,0,0
n18256,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7766/2020|EPI_ISL_545624|2020-06-26,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5389/2020|EPI_ISL_544739|2020-06-25,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7160/2020|EPI_ISL_546556|2020-06-29,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7124/2020|EPI_ISL_546525|2020-06-29,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-04225/2020|EPI_ISL_522322|2020-05-15,0,0,0,0,0,0,0,0,1,0
n18473,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/TX-HMH-5910/2020|EPI_ISL_547102|2020-06-30,0,0,0,0,0,0,1,0,0,0
n9376,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21147/2020|EPI_ISL_507923|2020-03-23,0,0,0,0,0,1,0,0,0,0
n9722,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00481/2020|EPI_ISL_460441|2020-04-04,1,0,0,0,0,0,0,0,0,0
n13221,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-1986/2020|EPI_ISL_545053|2020-05-18,0,0,0,0,0,0,1,0,0,0
n13403,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-BIE-038/2020|EPI_ISL_463286|2020-04-04,0,0,0,0,0,0,1,0,0,0
n18257,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-04226/2020|EPI_ISL_522323|2020-05-15,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-04480/2020|EPI_ISL_522341|2020-05-21,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/TX-HMH0108/2020|EPI_ISL_434811|2020-03-20,0,0,0,0,0,0,1,0,0,0
n9377,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC460/2020|EPI_ISL_435526|2020-04-20,0,0,1,0,0,0,0,0,0,0
n9723,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00471/2020|EPI_ISL_460168|2020-04-04,1,0,0,0,0,0,0,0,0,0
n13222,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-4752/2020|EPI_ISL_486098|2020-03-28,0,1,0,0,0,0,0,0,0,0
n13404,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH0424/2020|EPI_ISL_435007|2020-04-01,0,0,0,0,0,0,1,0,0,0
n18258,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MI-MDHHS-SC21138/2020|EPI_ISL_507914|2020-03-25,0,0,0,0,0,1,0,0,0,0
n9378,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-4406/2020|EPI_ISL_426136|2020-03-31,0,1,0,0,0,0,0,0,0,0
n9724,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00255/2020|EPI_ISL_460439|2020-04-06,1,0,0,0,0,0,0,0,0,0
n13223,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-619/2020|EPI_ISL_547300|2020-04-10,0,0,0,0,0,0,1,0,0,0
n13405,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-BIE-044/2020|EPI_ISL_463292|2020-04-07,0,0,0,0,0,0,1,0,0,0
n18259,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MI-MDHHS-SC21908/2020|EPI_ISL_565969|2020-04-11,0,0,0,0,0,1,0,0,0,0
n9379,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-4769/2020|EPI_ISL_429624|2020-03-27,0,1,0,0,0,0,0,0,0,0
n9725,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00302/2020|EPI_ISL_460151|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13224,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21365/2020|EPI_ISL_507619|2020-04-01,0,0,0,0,0,1,0,0,0,0
n13406,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-BIE-022/2020|EPI_ISL_468712|2020-04-03,0,0,0,0,0,0,1,0,0,0
n18260,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MI-UM-2006S001098/2020|EPI_ISL_495580|2020-04-15,0,0,0,0,0,1,0,0,0,0
n9380,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/UT-UPHL-03791/2020|EPI_ISL_560921|2020-04-03,0,0,0,0,0,0,0,0,1,0
n9726,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00286/2020|EPI_ISL_460193|2020-04-01,1,0,0,0,0,0,0,0,0,0
n13225,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV08402/2020|EPI_ISL_421370|2020-03-16,0,0,1,0,0,0,0,0,0,0
n13407,0,0,1,0,0,0,0,0,0,0
n18261,0,0,0,0,0,0,1,0,0,0
n18272,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MD-HP00016/2020|EPI_ISL_434682|2020-03-21,0,0,0,1,0,0,0,0,0,0
n9381,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/OR-UW-3406/2020|EPI_ISL_491001|2020-03-25,0,1,0,0,0,0,0,0,0,0
n9727,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-MGH-00240/2020|EPI_ISL_460405|2020-04-04,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/TX_GCID_192000052/2020|EPI_ISL_445079|2020-03-23,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MN-MDH-138/2020|EPI_ISL_427278|2020-03-22,0,0,0,0,0,1,0,0,0,0
n13408,0,0,1,0,0,0,0,0,0,0
n18262,0,0,0,0,0,0,1,0,0,0
n18267,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6714/2020|EPI_ISL_546188|2020-06-24,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4467/2020|EPI_ISL_543644|2020-06-17,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MN60-MDH60/2020|EPI_ISL_419388|2020-03-14,0,0,0,0,0,1,0,0,0,0
n9382,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-QDX-191/2020|EPI_ISL_494546|2020-04-29,0,0,0,0,0,0,1,0,0,0
n9728,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-PV09357/2020|EPI_ISL_450045|2020-03-15,0,0,1,0,0,0,0,0,0,0
n13409,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/LA-BIE-019/2020|EPI_ISL_468710|2020-04-08,0,0,0,0,0,0,1,0,0,0
n18263,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5677/2020|EPI_ISL_546938|2020-06-18,0,0,0,0,0,0,1,0,0,0
n18268,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NM-UNM-00382/2020|EPI_ISL_508041|2020-05-03,0,0,0,0,0,0,1,0,0,0
n9383,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/IL-NM029/2020|EPI_ISL_444538|2020-03-16,0,0,0,0,0,1,0,0,0,0
n9729,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20409/2020|EPI_ISL_452283|2020-05-01,0,0,0,0,0,1,0,0,0,0
n13410,0,0,1,0,0,0,0,0,0,0
n18264,0,0,0,0,0,0,1,0,0,0
n18265,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3814/2020|EPI_ISL_543218|2020-06-12,0,0,0,0,0,0,1,0,0,0
n18269,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NY-PV08416/2020|EPI_ISL_421379|2020-03-17,0,0,1,0,0,0,0,0,0,0
n9384,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/CT-UW-6259/2020|EPI_ISL_430960|2020-04-01,1,0,0,0,0,0,0,0,0,0
n9730,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/IL-NM0107/2020|EPI_ISL_444592|2020-03-20,0,0,0,0,0,1,0,0,0,0
n13411,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-2870/2020|EPI_ISL_543840|2020-06-08,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2450/2020|EPI_ISL_545316|2020-05-29,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5788/2020|EPI_ISL_547015|2020-07-01,0,0,0,0,0,0,1,0,0,0
n18266,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/LA-BIE-091/2020|EPI_ISL_463299|2020-04-06,0,0,0,0,0,0,1,0,0,0
n18270,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MI-MDHHS-SC21466/2020|EPI_ISL_507720|2020-03-14,0,0,0,0,0,1,0,0,0,0
n9385,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-5359/2020|EPI_ISL_430901|2020-04-05,0,1,0,0,0,0,0,0,0,0
n9731,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-Wadsworth-13459-01/2020|EPI_ISL_525602|2020-03-10,0,0,1,0,0,0,0,0,0,0
n13412,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WI-UW-263/2020|EPI_ISL_434609|2020-04-08,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/LA-UW-MAYO81/2020|EPI_ISL_490997|2020-03-17,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-1374/2020|EPI_ISL_542680|2020-04-11,0,0,0,0,0,0,1,0,0,0
n18271,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/WA-UW-2317/2020|EPI_ISL_477711|2020-03-30,0,1,0,0,0,0,0,0,0,0
n9386,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC432/2020|EPI_ISL_435499|2020-04-20,0,0,1,0,0,0,0,0,0,0
n9732,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/TX-HMH0357/2020|EPI_ISL_434950|2020-03-29,0,0,0,0,0,0,1,0,0,0
n13413,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-784/2020|EPI_ISL_545659|2020-04-04,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH0376/2020|EPI_ISL_434965|2020-03-30,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/CT-UW-3106/2020|EPI_ISL_485933|2020-03-27,1,0,0,0,0,0,0,0,0,0
n9387,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20044/2020|EPI_ISL_437131|2020-03-18,0,0,0,0,0,1,0,0,0,0
n9733,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-Wadsworth-13972-01/2020|EPI_ISL_525606|2020-03-12,0,0,1,0,0,0,0,0,0,0
n13414,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NM-UNM-00009/2020|EPI_ISL_467591|2020-03-14,0,0,0,0,0,0,1,0,0,0
n9388,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH0315/2020|EPI_ISL_434931|2020-03-28,0,0,0,0,0,0,1,0,0,0
n9734,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-Wadsworth-33279-01/2020|EPI_ISL_525638|2020-03-30,0,0,1,0,0,0,0,0,0,0
n13415,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NM-UNM-00381/2020|EPI_ISL_508015|2020-05-03,0,0,0,0,0,0,1,0,0,0
n9389,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/UT-UPHL-2008828/2020|EPI_ISL_524848|2020-05-29,0,0,0,0,0,0,0,0,1,0
n9735,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21906/2020|EPI_ISL_565967|2020-04-03,0,0,0,0,0,1,0,0,0,0
n13416,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NM-UNM-00166/2020|EPI_ISL_467661|2020-04-04,0,0,0,0,0,0,1,0,0,0
n9390,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20239/2020|EPI_ISL_447209|2020-03-24,0,0,0,0,0,1,0,0,0,0
n9736,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-Wadsworth-27804-01/2020|EPI_ISL_426297|2020-03-16,0,0,1,0,0,0,0,0,0,0
n13417,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/VT-UW-MAYO50/2020|EPI_ISL_500531|2020-03-23,1,0,0,0,0,0,0,0,0,0
n9391,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-QDX-128/2020|EPI_ISL_467886|2020-03-16,0,0,1,0,0,0,0,0,0,0
n9737,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21109/2020|EPI_ISL_507885|2020-04-03,0,0,0,0,0,1,0,0,0,0
n13418,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV09041/2020|EPI_ISL_421605|2020-03-20,0,0,1,0,0,0,0,0,0,0
n9392,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20884/2020|EPI_ISL_471905|2020-05-15,0,0,0,0,0,1,0,0,0,0
n9738,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-Wadsworth-13260-01/2020|EPI_ISL_525600|2020-03-11,0,0,1,0,0,0,0,0,0,0
n13419,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV09123/2020|EPI_ISL_422498|2020-03-19,0,0,1,0,0,0,0,0,0,0
n9393,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/CT-Yale-257/2020|EPI_ISL_469183|2020-04-01,1,0,0,0,0,0,0,0,0,0
n9739,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-QDX-183/2020|EPI_ISL_494522|2020-04-27,0,0,0,0,0,1,0,0,0,0
n13420,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV09021/2020|EPI_ISL_421596|2020-03-21,0,0,1,0,0,0,0,0,0,0
n9394,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/VA_NIDDL_2686/2020|EPI_ISL_491911|2020-03-25,0,0,0,1,0,0,0,0,0,0
n9740,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB-1369/2020|EPI_ISL_468374|2020-04-13,0,0,0,0,0,0,0,0,0,1
n13421,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-609/2020|EPI_ISL_547228|2020-04-11,0,0,0,0,0,0,1,0,0,0
n9395,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-2771/2020|EPI_ISL_545543|2020-06-03,0,0,0,0,0,0,1,0,0,0
n9741,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WI-WSLH-200035/2020|EPI_ISL_471200|2020-04-22,0,0,0,0,0,1,0,0,0,0
n13422,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20423/2020|EPI_ISL_452297|2020-03-16,0,0,0,0,0,1,0,0,0,0
